CASE,SERIAL,REF,QUESTNNR,MODE,STARTED,FEEDBACK,FT02_01,VOCAB,OA2,OA4,RA2,PA1,RA1,RC1,PA3,PRIV1,IUT2,RA3,CTRL1,OA3,PA4,RC3,PRIV2,PA2,RC2,IUT1,PRIV3,OA1,IUT3,MARK1,MARK2,RISK,PAKNOW,RD01_CP,GROUP,RD02_CP,RD02,ATT_SC,mc1,MC2,TIME001,TIME002,TIME003,TIME004,TIME005,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME014,TIME015,TIME016,TIME017,TIME018,TIME021,TIME022,TIME_SUM,MAILSENT,LASTDATA,STATUS,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI
486,,,affective_grid,interview,5/13/26 13:49,,58404fd8ad98e40001ce915f,1,7,7,5,4,6,6,2,5,2,5,2,6,5,5,5,7,2,3,3,4,2,3,6,1,1,44,4,40,1,1,7,1,5,26,22,73,124,8,8,54,13,24,8,28,21,29,23,24,24,13,527,,5/13/26 13:58,,1,0,22,22,3,1,0.98
487,,,affective_grid,interview,5/13/26 13:49,I would be willing to actually participate and engage with the AI model to test various outcomes and report back on them if this was helpful to the research. it was interesting and it seemed like there was an imbalance in the overall workload here. ,69f38d3a5d1042981ba878c1,1,6,2,7,2,6,6,6,6,3,7,2,4,6,5,6,6,2,2,2,2,2,6,6,8,2,44,6,40,4,1,5,2,12,5,21,72,180,10,17,18,17,26,22,22,27,26,31,43,30,90,587,,5/13/26 14:01,,1,0,22,22,0,0,0.81
489,,,affective_grid,interview,5/13/26 13:49,,67740dc45be1bcdc911ee2fe,1,5,6,3,3,6,6,6,7,5,5,2,6,7,5,7,5,5,5,1,7,5,6,4,9,3,44,5,38,1,1,5,3,15,15,5,3,104,7,21,20,26,14,10,21,17,16,19,26,17,6,362,,5/13/26 13:56,,1,0,22,22,3,1,1.3
490,,,affective_grid,interview,5/13/26 13:50,,5ebeec710b1fd210d6912734,1,7,6,3,4,5,5,4,2,5,3,2,4,5,5,2,7,5,6,7,4,6,5,6,8,1,45,3,38,3,1,7,6,5,2,17,52,47,6,6,13,8,12,6,37,20,24,27,29,16,4,331,,5/13/26 13:56,,1,0,22,22,3,1,1.56
491,,,affective_grid,interview,5/13/26 13:50,"My issue with the PA system was it allows mnagers to hide behind the output, there is no place in it for context. I also feel tracking employees for every waking minute of their work day goes too far and would create a poor culture.",6a00dfe134e0ab13d92d258c,1,6,7,2,6,7,7,3,5,1,2,2,6,5,2,4,5,2,2,4,5,2,5,4,8,3,45,6,40,6,1,6,1,5,21,31,74,115,16,13,15,20,23,11,27,34,24,27,32,33,72,529,,5/13/26 14:00,,1,0,22,22,0,0,0.85
492,,,affective_grid,interview,5/13/26 13:50,N/A,69ddf81e110f69b18423505f,1,6,5,6,6,6,3,3,2,5,6,2,6,6,5,5,5,6,6,5,5,6,6,6,8,2,45,2,45,2,1,5,6,20,67,70,224,137,9,21,112,16,147,6,17,19,26,52,44,50,48,896,,5/13/26 14:08,,1,0,22,22,0,0,0.65
493,,,affective_grid,interview,5/13/26 13:50,,697a400388ff4bcd707cde8e,1,6,5,5,6,5,3,5,2,5,5,2,2,2,5,5,6,6,6,5,5,6,6,6,7,2,45,1,35,4,1,5,6,4,2,5,11,31,4,7,8,6,5,3,11,7,13,9,14,18,229,166,,5/13/26 13:57,,1,0,22,22,3,1,2.41
494,,,affective_grid,interview,5/13/26 13:51,No comments,69da42e5d1df49a733d07b57,1,7,7,5,6,6,6,7,7,6,6,2,4,7,7,6,6,6,7,2,7,7,6,4,9,3,45,5,44,3,1,7,6,8,23,88,147,252,15,12,47,45,31,12,29,37,74,42,71,93,21,1047,,5/13/26 14:08,,1,0,22,22,0,0,0.54
496,,,affective_grid,interview,5/13/26 13:51,,5edb5fd0cee6c17e7069af09,1,6,6,5,6,5,5,6,6,5,5,2,5,7,6,6,6,6,5,3,5,5,7,7,4,1,46,1,39,2,1,5,6,22,4,32,53,57,29,15,10,7,9,5,12,15,17,13,15,23,3,341,,5/13/26 13:56,,1,0,22,22,3,1,1.53
499,,,affective_grid,interview,5/13/26 13:51,,69d9200e144d2db94dd332f7,1,6,5,6,7,3,7,4,4,6,2,2,2,6,4,4,6,4,5,3,7,5,6,6,10,3,46,3,44,2,1,6,6,25,105,41,85,162,63,8,56,60,54,75,32,142,165,33,66,71,16,953,,5/13/26 14:12,,1,0,22,22,3,1,0.45
500,,,affective_grid,interview,5/13/26 13:51,,69f1f123dd8c853f07e4b32d,1,2,6,5,2,3,6,2,2,5,2,2,6,2,6,5,2,5,5,2,2,5,2,6,8,3,46,5,39,1,1,6,6,10,5,16,48,70,16,7,8,10,15,5,17,20,24,15,20,20,5,331,,5/13/26 13:57,,1,0,22,22,3,1,1.41
501,,,affective_grid,interview,5/13/26 13:51,Thank you for this opportunity to share my honest opinion on this study. I have learnt about PA System and how it helps in employee performance grading. The questions are easy to understand.,6a0405f0fe7f803d7f706f91,1,6,6,6,6,6,7,6,6,6,5,2,2,6,6,7,7,6,5,2,5,7,7,6,10,1,46,2,43,4,1,2,2,10,16,47,93,121,34,29,86,25,52,14,129,45,145,26,96,70,122,939,,5/13/26 14:10,,1,0,22,22,0,0,0.46
502,,,affective_grid,interview,5/13/26 13:51,,602cc4e8166df75e2ff9d443,1,7,5,3,5,6,6,5,6,2,5,2,5,5,6,3,7,5,3,2,6,3,6,4,9,1,46,4,42,1,1,5,4,10,5,21,109,120,7,24,47,8,35,13,17,14,32,27,27,19,2,537,,5/13/26 14:00,,1,0,22,22,3,1,1.12
504,,,affective_grid,interview,5/13/26 13:52,,69e6be4ea58b04f5174b8291,1,5,3,4,5,5,6,6,5,4,4,2,3,4,5,5,5,3,4,3,3,4,5,3,7,2,47,3,43,1,1,5,6,5,17,48,102,196,12,17,66,13,22,8,25,28,26,22,35,36,10,688,,5/13/26 14:03,,1,0,22,22,3,1,0.83
505,,,affective_grid,interview,5/13/26 13:52,,69fe4c986046e6c55dc47113,1,6,5,6,5,5,4,3,6,5,5,2,6,3,5,6,6,5,5,2,5,6,6,2,7,1,47,1,40,2,1,5,4,9,3,30,15,134,9,17,14,10,26,11,10,26,20,103,34,20,8,499,,5/13/26 14:00,,1,0,22,22,3,1,1.21
506,,,affective_grid,interview,5/13/26 13:52,,69e7a23adb7bd49a6c44a3cf,1,6,6,2,6,4,7,7,6,6,2,2,6,6,6,6,6,6,6,6,6,6,7,6,11,2,47,4,38,6,1,7,2,7,3,6,4,8,4,2,4,18,40,17,29,45,36,34,34,36,7,334,,5/13/26 13:58,,1,0,22,22,3,1,1.57
507,,,affective_grid,interview,5/13/26 13:53,"The study was interesting and the PA system seemed useful for improving efficiency and supporting management decisions. At the same time, I think transparency and privacy protection are important when using AI systems in the workplace.Ó",69d6553e138bc95053bcec1a,1,5,6,6,5,6,6,5,4,6,5,2,6,5,6,5,5,6,6,3,6,6,5,5,7,3,47,5,41,2,1,6,7,13,14,28,15,68,29,12,25,31,7,21,30,27,38,41,68,29,122,504,,5/13/26 14:03,,1,0,22,22,0,0,0.92
511,,,affective_grid,interview,5/13/26 13:54,,69f49a66d73568923feb981d,1,6,3,6,3,5,6,5,6,6,6,2,4,5,6,7,6,5,6,3,3,6,6,6,6,1,48,3,42,3,1,6,6,10,2,26,61,53,9,23,14,10,14,6,35,79,20,57,42,20,5,486,,5/13/26 14:02,,1,0,22,22,3,1,1.19
512,,,affective_grid,interview,5/13/26 13:54,The survey is good ,69d53cc713141046cef8e659,1,6,7,6,5,2,5,3,5,4,5,2,4,5,7,5,6,6,7,6,5,6,6,7,7,2,48,6,43,6,1,4,4,16,12,18,96,159,17,18,18,18,25,12,49,53,81,55,63,40,20,770,,5/13/26 14:07,,1,0,22,22,0,0,0.64
513,,,affective_grid,interview,5/13/26 13:55,The People Analytics seems to be a very useful tool in a workplace.,69dae046bd05f28e74758578,1,5,7,7,7,6,7,2,7,7,7,2,4,7,7,7,6,7,7,2,7,7,7,7,11,2,48,1,48,2,1,7,7,8,14,36,163,99,19,253,182,19,34,9,26,39,61,37,42,96,46,785,,5/13/26 14:14,,1,0,22,22,0,0,0.57
514,,,affective_grid,interview,5/13/26 13:55,,60f6f802c0ede08f7cf69720,1,6,7,7,2,7,6,2,6,1,7,2,7,2,6,7,6,3,2,4,5,2,6,6,3,1,48,2,43,2,1,4,7,4,5,29,56,102,14,12,22,10,24,9,13,19,16,17,23,17,3,395,,5/13/26 14:02,,1,0,22,22,3,1,1.31
515,,,affective_grid,interview,5/13/26 13:55,It was engaging,69fded1b5d37ff18df17d676,1,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,7,7,11,3,48,5,43,3,1,6,6,48,3,35,59,88,11,14,13,11,41,6,15,15,58,21,19,19,17,493,,5/13/26 14:04,,1,0,22,22,0,0,1.11
516,,,affective_grid,interview,5/13/26 13:55,,69f8f44ee6bf15c5d2f9e595,1,6,6,5,6,5,5,6,7,5,6,2,6,5,6,5,5,5,5,2,6,6,7,4,11,3,48,4,44,1,1,5,2,7,4,6,86,145,12,28,23,21,42,33,31,40,32,30,42,63,12,657,,5/13/26 14:06,,1,0,22,22,3,1,0.87
517,,,affective_grid,interview,5/13/26 13:57,Thanks.,66d8790772c9e0e4ee96259c,1,7,6,7,2,5,7,5,7,4,7,2,6,7,7,7,7,,,,,,6,6,2,2,49,2,42,5,1,7,1,16,4,18,43,31,9,10,5,10,17,6,18,19,27,39,,20,9,301,,5/13/26 14:02,,1,0,22,22,0,0,1.36
518,,,affective_grid,interview,5/13/26 13:57,,6a034297c0416f3ceaae3016,1,4,6,7,6,6,6,5,4,6,6,2,6,6,6,4,6,6,6,6,5,7,7,3,7,3,49,1,44,4,1,6,6,11,2,70,42,66,36,19,39,15,20,14,65,25,69,44,37,29,2,605,,5/13/26 14:07,,1,0,22,22,3,1,1
519,,,affective_grid,interview,5/13/26 13:58,Interesting and engaging study with a vast variety of topics and scenarios. ,69f584289a50a16b64f2b643,1,5,2,6,7,6,6,2,7,5,3,2,2,3,6,7,6,,,,,,7,4,11,1,49,4,43,5,1,6,7,6,4,14,5,68,10,10,27,10,19,11,52,59,59,70,,57,65,489,,5/13/26 14:07,,1,0,22,22,0,0,1.03
520,,,affective_grid,interview,5/13/26 13:58,,55da1c4669dbc30010b67569,1,5,7,3,4,5,6,3,6,4,3,2,7,4,5,7,5,5,4,1,7,4,6,1,5,1,49,3,45,6,1,6,7,3,3,2,128,104,6,10,38,7,13,5,18,23,9,13,18,16,4,420,,5/13/26 14:05,,1,0,22,22,3,1,1.7
521,,,affective_grid,interview,5/13/26 13:58,N/A,69d8c1d17e6a0c3ff6d35f8c,1,5,5,5,6,7,7,6,7,5,6,2,6,6,6,6,7,,,,,,7,5,6,2,49,6,44,5,1,6,4,7,6,10,26,111,9,9,21,14,4,10,24,19,33,18,,32,16,369,,5/13/26 14:04,,1,0,22,22,0,0,1.27
523,,,affective_grid,interview,5/13/26 13:58,,676f730d7b956c6dc4eb2102,1,4,2,4,6,5,4,7,3,6,5,2,1,6,6,7,4,5,7,4,1,6,7,5,9,2,50,3,46,4,1,6,7,17,11,18,96,163,21,9,30,34,18,12,55,37,33,34,64,48,9,709,,5/13/26 14:10,,1,0,22,22,3,1,0.7
524,,,affective_grid,interview,5/13/26 13:59,,6727964977929019f6ff8a5d,1,6,6,4,5,5,5,6,4,6,4,2,6,6,3,5,4,4,6,6,5,5,5,5,10,2,50,5,46,3,1,5,6,3,1,10,212,11,2,3,13,10,118,3,5,8,7,304,5,10,1,349,,5/13/26 14:11,,1,0,22,22,3,1,2.3
526,,,affective_grid,interview,5/13/26 13:59,,67e7d7ba69a2afc3b987fd3f,1,6,5,6,6,6,6,5,4,2,6,2,4,6,6,4,6,3,2,2,5,2,6,2,11,3,50,4,47,3,1,6,2,11,7,21,77,172,9,16,41,25,34,9,20,22,33,36,34,60,8,635,,5/13/26 14:10,,1,0,22,22,3,1,0.81
529,,,affective_grid,interview,5/13/26 13:59,n/a,67324fcf484d2ddb46f50e43,1,6,5,7,5,7,6,5,6,6,7,2,5,5,5,6,6,6,6,5,5,6,5,4,11,2,50,6,44,6,1,6,1,9,20,16,20,73,15,12,17,17,16,15,24,18,23,17,21,38,7,378,,5/13/26 14:06,,1,0,22,22,0,0,1.14
531,,,affective_grid,interview,5/13/26 14:00,all good thanks!,5bb58e338f3bd70001e5df57,1,6,6,6,6,6,6,2,2,6,6,2,2,2,6,2,6,6,6,6,6,6,6,5,9,1,51,5,45,1,1,6,6,4,4,22,72,64,12,8,10,9,10,4,13,13,23,13,18,31,27,357,,5/13/26 14:05,,1,0,22,22,0,0,1.49
532,,,affective_grid,interview,5/13/26 14:00,,5bad23638e44c6000123bcd4,1,4,6,3,6,2,4,5,3,4,3,2,6,6,5,6,4,5,5,4,5,5,5,6,4,1,51,6,46,6,1,7,2,18,4,8,52,106,14,9,54,31,23,6,20,37,19,27,32,24,7,491,,5/13/26 14:08,,1,0,22,22,3,1,1.05
533,,,affective_grid,interview,5/13/26 14:01,None,69e3a85a9288a536b170b4f9,1,6,6,3,6,2,6,5,6,2,4,2,2,6,6,6,6,4,4,2,5,4,6,3,6,2,51,4,46,2,1,6,6,29,7,18,74,71,14,11,36,13,30,39,21,37,46,27,36,44,15,568,,5/13/26 14:10,,1,0,22,22,0,0,0.78
535,,,affective_grid,interview,5/13/26 14:01,,69ebc2138ef48f8f026892af,1,6,6,7,6,7,7,5,6,7,6,2,6,7,6,7,5,6,7,1,6,6,7,6,9,3,52,3,47,1,1,6,7,23,5,113,38,98,110,4,5,7,9,7,23,23,26,44,25,36,7,504,,5/13/26 14:11,,1,0,22,22,3,1,1.24
536,,,affective_grid,interview,5/13/26 14:01,,6151556ef73ba765c7ff55f6,1,6,6,5,5,3,4,3,5,5,4,2,4,5,4,5,6,4,5,3,4,5,5,5,9,2,51,2,47,2,1,5,3,3,23,3,115,114,9,7,21,11,19,8,16,22,13,96,18,18,5,521,,5/13/26 14:10,,1,0,22,22,3,1,1.35
537,,,affective_grid,interview,5/13/26 14:01,,6a0235324589b77a0bccff5a,1,5,6,3,2,3,6,6,7,5,3,2,6,6,7,7,5,3,5,1,5,5,5,2,9,1,51,3,45,3,1,6,3,8,3,5,14,47,8,10,19,14,11,12,28,34,28,31,40,22,3,337,,5/13/26 14:07,,1,0,22,22,3,1,1.46
538,,,affective_grid,interview,5/13/26 14:02,it was awesome,69eb75437dc621143e6a071e,1,6,6,6,6,6,6,4,7,6,2,2,6,6,6,6,7,,,,,,7,6,10,3,52,5,49,5,1,2,6,21,98,124,319,193,21,20,42,54,28,9,17,29,30,36,,35,26,905,,5/13/26 14:21,,1,0,22,22,0,0,0.57
539,,,affective_grid,interview,5/13/26 14:03,I found it interesting. ,5ae82944a0e4390001f090fd,1,2,5,5,5,5,6,2,2,7,5,2,5,2,7,4,2,,,,,,6,5,9,3,52,1,48,5,1,7,7,5,6,25,79,177,6,12,28,9,18,4,18,18,17,22,,21,30,495,,5/13/26 14:12,,1,0,22,22,0,0,1.18
542,,,affective_grid,interview,5/13/26 14:04,I don't have any feedback. ,69de523ce70b95105c4f9780,1,7,7,7,7,6,6,7,6,6,6,2,3,7,7,6,7,7,7,5,7,7,6,6,11,3,53,1,48,3,1,6,7,7,16,52,140,138,8,19,19,11,55,10,18,11,73,32,31,30,17,687,,5/13/26 14:16,,1,0,22,22,0,0,0.88
545,,,affective_grid,interview,5/13/26 14:05,Thanks for allowing me participate,69ec0a2356388a11281df601,1,6,5,5,6,5,5,5,4,2,2,2,2,6,6,5,6,5,6,5,5,6,5,5,6,3,53,6,47,6,1,6,6,66,2,3,1,6,31,2,4,3,2,7,36,104,12,32,12,12,31,309,,5/13/26 14:11,,1,0,22,22,0,0,1.9
546,,,affective_grid,interview,5/13/26 14:05,,6440ec657d3df6f5223edc73,1,7,4,5,5,5,6,5,1,6,5,2,2,5,7,3,6,7,6,4,6,6,6,6,4,3,53,3,49,2,1,6,7,63,6,48,54,251,8,7,189,12,18,7,296,26,19,25,23,41,2,603,,5/13/26 14:24,,1,0,22,22,3,1,0.99
547,,,affective_grid,interview,5/13/26 14:05,This experience demonstrates the risk of managers misrepresenting team metrics when they opt to interpret complex AI-generated data without standardised reporting protocols.,69ef2adbc136cdcf21278245,1,6,7,7,2,7,3,1,4,3,7,2,7,2,6,4,6,2,3,4,7,3,6,5,9,3,53,2,49,6,1,6,1,6,5,111,38,110,26,29,46,27,17,35,42,49,48,44,56,86,345,783,,5/13/26 14:24,,1,0,22,22,0,0,0.64
551,,,affective_grid,interview,5/13/26 14:07,,69f2373008f5470d4f7bcb80,1,5,7,5,4,5,5,3,7,5,5,2,7,4,5,7,6,4,5,1,5,5,4,2,6,2,53,5,49,3,1,5,6,4,5,9,38,83,8,6,9,253,10,4,13,19,16,18,19,17,4,296,,5/13/26 14:16,,1,0,22,22,3,1,1.64
553,,,affective_grid,interview,5/13/26 14:09,,69d54ff40736fca981065e0e,1,6,6,5,6,4,5,4,5,5,5,2,5,6,5,6,5,6,6,5,5,6,5,6,6,2,54,5,49,4,1,5,4,15,39,54,61,190,81,17,16,23,10,19,58,31,54,47,52,47,16,760,,5/13/26 14:22,,1,0,22,22,3,1,0.65
556,,,affective_grid,interview,5/13/26 14:12,,6a01c42c5b05bf933661e2f3,1,6,7,2,4,7,7,1,4,1,7,2,7,1,4,4,7,1,1,7,7,1,7,7,9,2,54,2,49,1,1,3,7,5,11,14,51,59,10,8,38,8,20,4,37,40,14,21,37,20,6,403,,5/13/26 14:19,,1,0,22,22,3,1,1.24
557,,,affective_grid,interview,5/13/26 14:13,Good luck in Norway!,5711c09d28742b0011c585be,1,5,6,6,6,5,6,3,6,6,6,2,6,4,7,4,5,6,6,6,5,6,4,4,4,1,54,3,50,1,1,7,7,7,26,29,145,196,7,12,26,14,17,7,17,16,15,22,19,22,18,615,,5/13/26 14:23,,1,0,22,22,0,0,1.04
562,,,affective_grid,interview,5/13/26 14:17,,6739cb8aa3d95e6278fc2ff0,1,6,7,7,7,7,7,6,7,6,6,2,7,6,7,7,7,6,4,2,6,3,7,6,8,2,55,2,50,4,1,6,2,16,3,10,356,123,7,5,20,35,27,6,21,23,32,23,32,32,8,779,,5/13/26 14:30,,1,0,22,22,3,1,1.11
563,,,affective_grid,interview,5/13/26 14:20,,67c60b46b619cad09b65ab51,1,6,6,6,5,6,5,4,6,5,6,2,4,6,6,6,6,6,6,2,4,6,7,7,6,3,55,1,50,3,1,5,6,10,6,39,83,83,13,30,37,45,32,8,35,26,64,28,34,36,14,623,,5/13/26 14:31,,1,0,22,22,3,1,0.73
564,,,affective_grid,interview,5/13/26 14:25,,57a78015454e5400015f57ec,1,4,5,6,5,6,6,6,6,6,6,2,3,4,6,5,4,6,6,4,6,6,6,6,7,2,55,4,50,2,1,7,6,8,4,15,24,50,8,7,16,8,202,7,17,12,23,18,17,16,4,273,,5/13/26 14:32,,1,0,22,22,3,1,1.51
568,,,affective_grid,interview,5/13/26 14:35,The PA has too many õnformatõons and õt õs tõrõng to track employees performance,6a004b8166f1fa7197d8dcd8,1,7,7,7,1,1,3,4,7,3,4,2,6,6,5,7,7,7,6,1,7,4,7,7,8,3,56,2,51,1,1,7,1,6,109,85,189,256,16,26,105,34,135,49,47,66,53,42,43,41,51,1134,,5/13/26 14:58,,1,0,22,22,0,0,0.44
569,,,affective_grid,interview,5/13/26 14:37,,5f3ec93efbd299158253f283,1,5,6,5,5,6,6,3,4,4,5,2,6,5,6,5,5,3,3,2,5,3,5,5,4,2,56,4,51,3,1,6,2,20,5,23,51,87,6,9,19,12,24,6,14,14,39,22,27,20,21,419,,5/13/26 14:44,,1,0,22,22,3,1,1.14
570,,,affective_grid,interview,5/13/26 14:39,I enjoyed this,69dce17f584dbdf6abef6e98,1,6,5,4,7,5,5,5,5,6,6,2,7,2,4,7,7,6,6,1,6,7,7,7,6,2,56,1,51,6,1,5,6,10,7,31,60,63,10,36,37,27,52,12,30,30,38,93,39,34,59,668,,5/13/26 14:50,,1,0,22,22,0,0,0.71
572,,,affective_grid,interview,5/13/26 14:50,,69fd148ee3935c5c3d8d4f8f,1,6,3,5,5,6,6,5,7,6,5,2,2,7,6,7,6,5,6,5,6,6,7,6,11,3,56,6,51,4,1,6,3,13,17,70,127,276,19,36,74,69,96,21,34,36,226,48,61,42,14,1077,,5/13/26 15:11,,1,0,22,22,3,1,0.43
584,,,affective_grid,interview,5/15/26 13:17,,5916bba1c40353000150c46c,1,3,3,3,5,5,6,7,7,5,5,2,2,4,5,6,3,5,5,2,4,5,2,4,2,2,58,1,53,3,1,6,7,121,2,38,193,30,4,4,47,15,8,4,12,13,15,19,12,17,3,445,,5/15/26 13:27,,1,0,22,22,3,1,1.78
585,,,affective_grid,interview,5/15/26 13:18,,6650a38d75c08f70233642b1,1,5,6,5,4,5,5,3,6,5,5,2,5,3,5,4,5,5,5,4,5,5,5,6,8,3,56,3,52,6,1,5,5,8,7,28,49,98,8,10,23,13,17,5,17,22,17,18,18,31,5,394,,5/15/26 13:24,,1,0,22,22,3,1,1.21
588,,,affective_grid,interview,5/15/26 13:18,,6a00a2edfe3cda340d616005,1,6,6,5,5,4,6,4,5,4,3,2,5,6,6,6,6,6,6,2,6,5,7,6,8,2,56,5,52,2,1,5,6,9,2,5,77,52,7,10,10,10,15,5,12,21,23,14,27,18,2,319,,5/15/26 13:23,,1,0,22,22,3,1,1.71
590,,,affective_grid,interview,5/15/26 13:18,none,69976bfef63b1e1ff97e7831,1,6,5,4,6,6,6,2,6,5,5,2,6,4,5,6,6,6,6,2,5,6,6,2,11,2,57,4,53,6,1,6,5,7,14,21,155,116,22,22,42,17,34,8,31,24,25,25,44,31,8,646,,5/15/26 13:28,,1,0,22,22,0,0,0.79
591,,,affective_grid,interview,5/15/26 13:18,n/a,69ff428b2fa4b98db0a62f96,1,6,2,2,2,6,6,6,6,6,6,2,2,6,6,6,6,5,6,2,3,6,6,4,8,3,57,5,52,1,1,3,5,5,12,4,68,48,9,12,23,21,15,11,31,27,29,31,32,35,11,424,,5/15/26 13:25,,1,0,22,22,0,0,1.1
592,,,affective_grid,interview,5/15/26 13:18,,69fc49a7ed25c114d2aa187f,1,6,5,6,5,6,6,6,2,6,5,2,5,6,5,6,5,5,5,2,6,5,6,6,6,2,57,3,52,3,1,5,6,12,15,35,60,100,10,9,27,13,15,5,15,12,22,19,20,27,5,421,,5/15/26 13:25,,1,0,22,22,3,1,1.17
593,,,affective_grid,interview,5/15/26 13:18,,69f38eadfdcfd0897d54490a,1,5,7,6,6,5,7,5,3,7,6,2,6,6,6,6,7,6,7,2,6,7,3,5,7,2,57,1,52,4,1,6,7,10,4,6,32,85,29,7,10,10,10,20,14,15,16,22,44,49,3,386,,5/15/26 13:25,,1,0,22,22,3,1,1.46
594,,,affective_grid,interview,5/15/26 13:18,Thanks for a most thought provoking questionnaire. This study was well crafted.,58ededd652ac63000154a4e6,1,3,4,5,6,5,7,5,5,6,4,2,3,6,5,7,5,6,5,2,4,5,5,6,1,2,57,6,53,4,1,6,4,23,4,19,6,88,7,5,74,68,46,10,16,25,23,19,42,25,49,549,,5/15/26 13:27,,1,0,22,22,0,0,1.08
595,,,affective_grid,interview,5/15/26 13:19,,69fca5dd5a9b5513bfd74f34,1,7,3,1,3,1,7,7,7,2,2,2,1,7,7,1,7,1,2,1,4,2,7,4,11,2,57,2,54,2,1,6,1,8,15,41,116,120,12,19,55,20,43,13,49,30,58,30,44,39,7,719,,5/15/26 13:31,,1,0,22,22,3,1,0.67
596,,,affective_grid,interview,5/15/26 13:19,i highly recommend the PA system to companies ,69de862fc48473d956bfb1fe,1,7,7,7,7,7,7,7,7,7,7,2,1,7,7,7,7,7,7,1,1,7,7,7,11,3,58,6,57,1,1,7,7,89,18,104,200,229,59,25,88,72,35,13,65,56,96,97,64,104,157,1342,,5/15/26 13:45,,1,0,22,22,0,0,0.32
597,,,affective_grid,interview,5/15/26 13:19,,69d6a8bce5ef3d8809eed464,1,6,5,4,5,4,6,3,5,6,5,2,4,4,6,5,6,6,6,4,5,6,5,5,4,2,58,3,54,4,1,3,6,6,11,32,98,150,9,64,30,12,44,7,25,37,34,27,40,34,9,669,,5/15/26 13:30,,1,0,22,22,3,1,0.81
598,,,affective_grid,interview,5/15/26 13:20,,62b437a2dbff0b6b3d0121e4,1,6,7,6,5,6,6,5,4,6,6,2,7,5,6,5,6,6,6,3,7,6,7,6,7,3,61,5,54,1,1,7,7,304,2,2,2,23,13,9,20,7,9,11,19,32,34,14,33,41,1,281,,5/15/26 13:29,,1,0,22,22,3,1,1.63
599,,,affective_grid,interview,5/15/26 13:20,,5afbf02302b1b5000103e313,1,2,6,2,1,2,5,2,4,5,2,2,6,2,5,6,2,4,5,2,6,6,6,6,4,1,58,5,53,1,1,5,6,4,3,19,42,63,7,5,16,22,17,4,12,13,9,13,89,11,3,352,,5/15/26 13:26,,1,0,22,22,3,1,1.74
600,,,affective_grid,interview,5/15/26 13:20,,69ed1cc73574608b2d1200f8,1,5,7,6,4,6,6,5,3,4,5,2,6,6,4,5,7,6,6,6,5,6,6,2,8,1,58,4,57,3,1,6,2,8,73,4,37,585,6,1,6,3,13,9,29,42,24,20,34,17,3,361,,5/15/26 13:35,,1,0,22,22,3,1,1.55
601,,,affective_grid,interview,5/15/26 13:20,,69f8d50cc0b90ad711421c83,1,5,5,3,3,5,5,3,3,2,3,2,5,3,3,3,5,2,2,5,6,3,6,6,5,1,58,2,52,5,1,6,2,10,1,9,28,27,7,11,41,7,14,12,19,18,20,28,23,16,5,296,,5/15/26 13:25,,1,0,22,22,3,1,1.53
602,,,affective_grid,interview,5/15/26 13:20,,6a01d8a73c4f43bea470af87,1,5,2,5,5,5,5,2,4,1,4,2,2,4,2,4,5,2,1,4,5,1,6,3,7,2,59,4,54,5,1,5,1,12,18,31,54,143,18,10,50,16,27,11,32,31,25,38,31,21,5,573,,5/15/26 13:30,,1,0,22,22,3,1,0.83
603,,,affective_grid,interview,5/15/26 13:21,,6914f05d0e983b12a6df7474,1,5,5,5,4,6,6,6,5,6,6,2,5,6,6,5,5,5,5,4,4,5,6,6,6,1,59,5,53,5,1,1,6,4,2,3,3,58,5,3,7,8,6,6,11,9,11,16,15,15,2,184,,5/15/26 13:24,,1,0,22,22,3,1,2.36
604,,,affective_grid,interview,5/15/26 13:22,thanks for letting me take part!,6744b4c5966c922b21271433,1,6,6,6,6,7,7,5,6,5,6,2,2,6,6,7,6,6,6,2,5,6,6,6,11,1,59,2,53,2,1,7,2,5,5,4,66,51,6,5,12,39,9,10,8,21,81,12,18,23,10,385,,5/15/26 13:28,,1,0,22,22,0,0,1.58
605,,,affective_grid,interview,5/15/26 13:22,,6a06e0d7ed55a47a9af73dcd,1,7,6,5,4,6,6,3,3,5,5,2,6,4,6,5,7,5,5,5,5,4,6,3,5,1,59,1,56,2,1,6,5,9,13,10,5,323,7,11,15,9,159,9,14,124,18,121,18,17,4,746,,5/15/26 13:37,,1,0,22,22,3,1,1.23
606,,,affective_grid,interview,5/15/26 13:22,,5f49fd29edde0c564e9f83c6,1,7,7,5,6,6,5,5,7,2,6,2,5,6,3,7,7,2,3,2,6,2,6,3,9,2,59,6,59,6,1,7,2,9,87,82,153,304,7,21,11,139,118,9,36,43,48,97,61,23,1,944,,5/15/26 13:43,,1,0,22,22,3,1,0.79
607,,,affective_grid,interview,5/15/26 13:23,,6a03856fde6a5d4acb989b5b,1,6,4,5,5,4,5,4,4,5,5,2,4,4,5,5,4,5,6,3,6,6,5,4,3,2,60,1,55,2,1,5,6,41,5,20,8,79,16,29,164,25,24,11,25,32,39,66,32,54,6,537,,5/15/26 13:34,,1,0,22,22,3,1,0.86
